Date,Open,High,Low,Close,Volume
08/07/2008,"46.35","46.85","46.08","46.27","152,805,797"
08/06/2008,"45.93","46.81","45.58","46.63","133,463,703"
08/05/2008,"44.90","45.97","44.84","45.93","151,727,016"
08/04/2008,"44.87","44.92","44.30","44.43","116,306,797"
08/01/2008,"45.52","45.55","44.40","44.88","180,377,406"
07/31/2008,"45.11","46.15","45.02","45.46","180,730,797"
07/30/2008,"45.46","45.82","44.88","45.57","165,679,906"
07/29/2008,"44.63","45.54","44.57","45.34","142,291,391"
07/28/2008,"45.27","45.52","44.21","44.42","124,028,398"
07/25/2008,"44.98","45.48","44.76","45.27","111,616,703"
07/24/2008,"45.59","45.61","44.65","44.69","145,560,891"
07/23/2008,"44.84","45.89","44.72","45.37","169,259,109"
07/22/2008,"44.02","44.81","43.86","44.78","152,524,406"
07/21/2008,"45.00","45.19","44.49","44.78","128,107,797"
07/18/2008,"45.17","45.17","44.59","44.59","160,660,984"
07/17/2008,"45.56","45.82","44.98","45.64","197,555,109"
07/16/2008,"44.30","45.38","43.92","45.34","186,047,812"
07/15/2008,"44.01","44.93","43.30","44.24","283,891,094"
07/14/2008,"45.13","45.18","44.07","44.23","177,389,797"
07/11/2008,"44.81","45.27","43.85","44.56","265,514,594"
07/10/2008,"44.82","45.42","44.38","45.28","238,811,391"
07/09/2008,"45.96","46.03","44.73","44.75","168,576,297"
07/08/2008,"44.95","46.01","44.77","45.97","206,255,297"
07/07/2008,"45.05","45.46","44.24","44.90","181,011,203"
07/03/2008,"44.98","45.08","44.28","44.63","123,118,203"
07/02/2008,"45.96","46.13","44.64","44.71","199,725,500"
07/01/2008,"44.86","45.86","44.68","45.81","245,494,297"
06/30/2008,"45.53","45.83","45.15","45.17","132,929,406"
06/27/2008,"45.58","45.90","44.97","45.65","181,351,812"
06/26/2008,"46.70","46.70","45.64","45.65","190,028,188"
06/25/2008,"47.01","48.00","46.94","47.57","179,023,391"
06/24/2008,"46.83","47.37","46.41","46.81","178,293,703"
06/23/2008,"47.62","47.74","46.98","47.05","131,548,500"
06/20/2008,"48.34","48.35","47.21","47.42","197,434,094"
06/19/2008,"47.92","49.01","47.61","48.77","221,366,500"
06/18/2008,"48.26","48.45","47.83","48.02","169,338,094"
06/17/2008,"48.95","49.06","48.47","48.54","122,952,602"
06/16/2008,"48.12","49.02","48.07","48.80","136,343,812"
06/13/2008,"47.70","48.47","47.46","48.37","167,855,016"
06/12/2008,"47.71","48.11","47.00","47.42","189,917,109"
06/11/2008,"48.45","48.52","47.35","47.38","170,367,297"
06/10/2008,"48.28","48.94","48.16","48.54","162,798,500"
06/09/2008,"49.11","49.19","47.95","48.77","208,897,203"
06/06/2008,"50.11","50.21","49.02","49.03","189,135,906"
06/05/2008,"49.87","50.61","49.70","50.55","126,653,602"
06/04/2008,"48.97","50.10","48.94","49.76","174,967,391"
06/03/2008,"49.59","49.90","48.67","49.13","167,679,812"
06/02/2008,"49.92","49.92","48.96","49.40","144,359,906"
05/30/2008,"49.89","50.24","49.75","50.01","94,163,594"
05/29/2008,"49.27","49.97","49.25","49.69","143,992,984"
05/28/2008,"49.28","49.36","48.75","49.25","121,369,102"
05/27/2008,"48.32","49.11","48.29","49.05","106,987,695"
05/23/2008,"48.18","48.35","47.82","48.20","121,708,000"
05/22/2008,"48.30","48.69","48.11","48.35","153,198,203"
05/21/2008,"49.31","49.60","48.02","48.18","192,807,594"
05/20/2008,"49.45","49.47","48.89","49.27","137,163,594"
05/19/2008,"50.05","50.47","49.34","49.65","140,179,594"
05/16/2008,"50.09","50.11","49.45","50.01","146,563,203"
05/15/2008,"49.11","50.02","48.98","49.97","157,248,797"
05/14/2008,"49.42","49.93","49.04","49.11","143,598,094"
05/13/2008,"49.13","49.33","48.76","49.22","85,448,031"
05/12/2008,"48.28","49.19","48.20","49.09","89,636,008"
05/09/2008,"48.03","48.46","47.90","48.21","97,061,984"
05/08/2008,"48.24","48.70","48.06","48.40","128,058,703"
05/07/2008,"48.93","49.23","47.87","48.04","140,008,297"
05/06/2008,"48.49","49.13","48.14","48.93","139,582,500"
05/05/2008,"48.73","49.03","48.40","48.63","75,624,633"
