Date,Open,High,Low,Close,Volume
03/22/2000,"113.50","115.97","111.13","114.00","24,334,199"
03/21/2000,"106.13","111.88","103.56","111.50","33,431,301"
03/20/2000,"111.00","111.50","106.25","107.25","21,164,400"
03/17/2000,"108.00","111.06","107.94","110.81","31,422,200"
03/16/2000,"105.38","109.25","101.00","108.50","55,280,398"
03/15/2000,"106.50","107.00","101.88","102.97","51,199,602"
03/14/2000,"112.75","113.38","105.00","107.00","39,103,800"
03/13/2000,"110.00","114.13","109.53","111.19","37,543,800"
03/10/2000,"114.88","116.44","113.51","114.69","29,668,400"
03/09/2000,"111.22","115.00","109.09","115.00","30,096,800"
03/08/2000,"111.00","112.00","106.28","111.56","43,508,398"
03/07/2000,"113.81","113.88","108.75","109.75","39,467,398"
03/06/2000,"111.75","113.22","110.25","111.50","23,269,000"
03/03/2000,"108.00","111.13","107.00","109.52","32,014,800"
03/02/2000,"108.06","108.19","104.75","105.13","32,739,200"
03/01/2000,"107.25","108.56","106.50","107.63","24,466,400"
02/29/2000,"105.75","107.09","104.94","107.00","23,975,000"
02/28/2000,"103.25","105.69","100.50","103.75","38,215,800"
02/25/2000,"106.19","107.50","103.88","104.19","32,615,800"
02/24/2000,"104.88","106.80","102.00","106.50","48,862,398"
02/23/2000,"99.68","105.00","99.16","104.13","32,167,600"
02/22/2000,"99.00","99.94","96.25","98.66","37,227,000"
02/18/2000,"102.63","103.00","98.44","98.81","25,269,000"
02/17/2000,"101.19","103.25","99.63","101.88","30,076,600"
02/16/2000,"99.91","101.69","99.31","99.91","25,309,400"
02/15/2000,"98.94","100.63","95.88","100.25","30,571,800"
02/14/2000,"99.99","100.00","97.75","99.36","22,813,800"
02/11/2000,"102.06","102.06","98.00","99.00","24,875,000"
02/10/2000,"99.81","102.25","98.55","102.19","26,340,200"
02/09/2000,"102.06","102.20","98.75","99.00","27,294,200"
02/08/2000,"99.38","102.25","99.38","102.25","21,984,800"
02/07/2000,"97.25","98.50","96.25","98.41","17,760,000"
02/04/2000,"97.00","98.24","96.22","96.91","26,636,200"
02/03/2000,"94.31","96.63","92.28","96.13","30,578,600"
02/02/2000,"92.25","94.72","92.09","92.88","26,169,200"
02/01/2000,"89.53","92.50","88.44","92.50","26,416,600"
01/31/2000,"85.88","90.00","83.50","90.00","36,012,200"
01/28/2000,"90.00","90.47","84.75","85.75","35,313,602"
01/27/2000,"91.75","92.50","87.63","90.50","30,730,200"
01/26/2000,"93.25","93.31","89.00","89.50","23,090,000"
01/25/2000,"91.88","94.12","89.41","93.16","33,273,398"
01/24/2000,"97.44","97.63","90.97","91.25","28,337,200"
01/21/2000,"96.50","96.56","95.06","96.25","18,696,200"
01/20/2000,"95.50","96.88","94.01","95.50","25,955,600"
01/19/2000,"93.49","96.00","92.43","95.28","18,995,600"
01/18/2000,"92.06","94.44","91.44","94.00","16,749,000"
01/14/2000,"93.00","93.63","92.00","92.69","21,898,000"
01/13/2000,"88.50","91.50","87.08","91.25","25,163,200"
01/12/2000,"89.00","89.24","86.00","86.56","29,047,200"
01/11/2000,"91.75","92.88","87.00","88.25","32,512,600"
01/10/2000,"91.00","93.94","89.94","92.25","29,672,200"
01/07/2000,"82.94","88.50","82.50","88.50","28,129,400"
01/06/2000,"86.88","88.00","80.00","80.75","37,009,398"
01/05/2000,"87.50","90.03","84.25","86.19","42,498,398"
01/04/2000,"92.00","93.50","87.94","88.01","33,782,800"
01/03/2000,"96.19","96.19","90.00","94.75","36,358,000"
12/31/1999,"92.63","93.19","91.38","91.38","14,453,200"
12/30/1999,"93.63","93.75","91.50","91.50","21,887,000"
12/29/1999,"90.00","92.50","89.88","92.50","16,512,400"
12/28/1999,"89.75","90.50","88.56","89.19","15,345,400"
12/27/1999,"90.31","93.57","87.91","89.69","19,282,800"
12/23/1999,"89.87","90.75","89.00","89.66","17,542,000"
12/22/1999,"89.19","89.31","87.44","89.16","22,313,600"
12/21/1999,"85.13","88.75","84.64","88.69","26,003,400"
12/20/1999,"84.41","85.25","83.69","84.88","15,391,400"
12/17/1999,"84.50","84.88","83.43","83.78","23,892,400"
12/16/1999,"82.13","83.25","81.75","83.13","27,217,600"
12/15/1999,"78.63","81.00","77.94","81.00","31,796,600"
12/14/1999,"80.75","81.22","79.00","79.53","27,760,000"
12/13/1999,"79.63","81.34","79.28","80.99","16,209,200"
12/10/1999,"79.91","80.19","78.13","79.50","20,427,600"
12/09/1999,"80.00","80.44","77.25","79.00","28,444,400"
12/08/1999,"79.87","80.49","78.69","78.88","19,563,000"
12/07/1999,"80.09","80.41","78.84","79.84","23,397,000"
12/06/1999,"79.43","80.50","78.69","79.84","16,018,400"
12/03/1999,"79.31","80.19","78.91","79.13","21,444,600"
12/02/1999,"75.38","77.63","75.33","77.48","17,229,200"
12/01/1999,"74.31","75.47","73.75","75.09","23,205,800"
11/30/1999,"76.56","76.69","73.94","74.00","23,697,800"
11/29/1999,"77.53","78.19","76.31","76.41","20,485,200"
11/26/1999,"78.41","78.78","77.38","77.69","8,045,200"
11/24/1999,"75.19","77.74","74.41","77.44","18,617,800"
11/23/1999,"76.44","76.50","74.25","74.97","24,047,600"
11/22/1999,"75.94","77.50","75.13","77.50","18,841,600"
11/19/1999,"74.78","75.91","70.16","75.78","17,939,800"
11/18/1999,"73.38","75.11","72.94","75.11","17,738,400"
11/17/1999,"73.88","74.20","72.50","72.88","21,683,600"
11/16/1999,"72.31","74.22","72.00","73.88","19,126,400"
11/15/1999,"72.25","72.50","71.69","72.05","10,909,400"
11/12/1999,"71.63","72.25","69.38","72.19","28,646,600"
11/11/1999,"70.75","71.34","70.13","71.25","18,501,400"
11/10/1999,"69.13","70.59","68.81","70.00","16,561,000"
11/09/1999,"70.13","70.25","68.50","69.09","14,629,800"
11/08/1999,"68.44","69.80","68.22","69.56","10,890,800"
11/05/1999,"68.88","69.22","68.19","68.19","15,134,600"
11/04/1999,"67.68","67.81","66.78","67.50","20,048,600"
11/03/1999,"66.38","67.13","66.19","66.75","18,752,600"
11/02/1999,"65.75","66.56","65.20","65.45","12,834,800"
11/01/1999,"65.75","66.53","65.32","65.41","9,681,800"
10/29/1999,"65.00","66.25","64.78","65.75","18,998,000"
10/28/1999,"62.38","63.75","61.81","63.53","14,103,800"
10/27/1999,"61.34","61.63","60.45","61.41","15,225,200"
10/26/1999,"62.75","63.09","61.38","61.50","13,542,400"
10/25/1999,"61.69","62.68","61.44","62.00","13,855,400"
10/22/1999,"62.62","63.25","61.75","61.97","16,589,400"
10/21/1999,"60.25","62.25","59.81","62.25","22,454,800"
10/20/1999,"60.34","61.74","59.75","61.25","22,486,400"
10/19/1999,"59.76","60.06","58.44","59.44","26,657,200"
10/18/1999,"59.94","60.16","57.41","59.12","24,714,800"
10/15/1999,"60.13","61.00","59.51","59.88","33,703,000"
10/14/1999,"61.53","62.13","60.53","61.70","22,130,400"
10/13/1999,"62.47","63.22","61.06","61.31","22,570,600"
10/12/1999,"64.44","64.95","63.00","63.19","20,182,800"
10/11/1999,"63.94","64.69","63.78","64.66","13,016,000"
10/08/1999,"62.84","63.94","62.00","63.76","22,523,200"
10/07/1999,"63.59","63.90","62.63","63.09","22,013,600"
10/06/1999,"62.38","63.34","61.43","63.24","19,098,200"
10/05/1999,"61.78","62.75","60.69","62.00","19,526,400"
10/04/1999,"60.53","61.78","60.19","61.56","12,434,200"
10/01/1999,"59.38","60.21","58.75","60.21","19,607,400"
09/30/1999,"60.13","60.81","59.38","60.19","17,604,200"
09/29/1999,"60.78","61.22","59.56","59.56","15,557,000"
09/28/1999,"60.20","61.00","58.91","60.78","20,622,000"
09/27/1999,"60.94","61.38","60.31","60.50","12,608,800"
09/24/1999,"59.63","60.31","58.63","60.08","23,570,800"
09/23/1999,"63.25","63.38","59.63","60.00","19,766,000"
09/22/1999,"62.03","62.92","61.28","62.59","12,441,800"
09/21/1999,"62.91","63.03","61.76","61.94","12,265,800"
09/20/1999,"63.50","63.75","63.03","63.46","6,187,200"
09/17/1999,"62.03","63.44","61.94","63.31","14,506,400"
09/16/1999,"61.47","62.03","60.20","61.47","15,371,000"
09/15/1999,"63.49","63.49","61.44","61.50","16,096,000"
09/14/1999,"62.13","63.15","62.00","62.71","10,022,600"
09/13/1999,"63.06","63.19","62.03","62.37","7,240,800"
09/10/1999,"63.25","63.74","62.53","63.13","10,251,000"
09/09/1999,"61.56","62.56","61.25","62.41","12,677,600"
09/08/1999,"62.00","62.63","61.03","61.53","14,303,400"
09/07/1999,"62.53","63.16","62.28","62.38","9,009,000"
09/03/1999,"61.63","62.68","61.41","62.66","14,195,400"
09/02/1999,"59.00","60.22","58.88","59.91","14,583,200"
09/01/1999,"60.06","60.63","59.69","60.12","10,752,000"
08/31/1999,"59.44","60.06","58.13","59.69","14,590,400"
08/30/1999,"60.13","60.31","58.88","59.03","10,141,600"
08/27/1999,"60.93","60.94","59.72","59.88","9,635,400"
08/26/1999,"61.50","61.72","60.38","60.48","9,753,000"
08/25/1999,"60.59","61.75","59.94","61.50","11,352,000"
08/24/1999,"59.38","60.88","59.26","60.22","13,891,400"
08/23/1999,"58.50","59.81","58.37","59.81","9,652,000"
08/20/1999,"57.13","57.97","56.81","57.97","6,920,800"
08/19/1999,"57.22","57.63","56.70","57.06","10,157,800"
08/18/1999,"58.13","58.84","57.53","57.75","7,035,200"
08/17/1999,"58.63","58.69","57.34","58.41","11,408,400"
08/16/1999,"57.63","58.31","57.25","58.12","11,470,600"
08/13/1999,"56.41","57.72","56.31","57.66","14,342,600"
08/12/1999,"56.13","56.50","55.13","55.25","12,715,000"
08/11/1999,"55.09","56.00","54.27","55.91","13,101,400"
08/10/1999,"54.47","54.87","52.94","54.13","16,767,200"
08/09/1999,"55.53","55.69","54.51","54.62","7,983,400"
08/06/1999,"55.53","56.56","54.94","55.33","12,392,200"
08/05/1999,"55.06","55.93","53.75","55.93","18,695,200"
08/04/1999,"56.07","56.49","55.01","55.05","13,227,600"
