Date,Open,High,Low,Close,Volume
08/11/2017,"141.24","142.41","140.90","142.10","45,862,488"
08/10/2017,"143.33","143.40","140.89","141.03","63,331,660"
08/09/2017,"143.14","144.19","142.80","144.12","36,169,473"
08/08/2017,"144.27","145.47","143.90","144.31","30,810,359"
08/07/2017,"143.89","144.56","143.71","144.56","17,933,939"
08/04/2017,"143.65","143.97","143.06","143.65","29,472,910"
08/03/2017,"144.17","144.17","143.13","143.39","27,112,801"
08/02/2017,"144.45","144.52","142.61","143.95","41,769,672"
08/01/2017,"143.70","143.76","143.12","143.56","20,149,420"
07/31/2017,"144.22","144.43","142.92","143.23","33,848,648"
07/28/2017,"143.14","144.08","142.87","143.84","38,013,180"
07/27/2017,"145.86","145.96","142.30","143.96","80,665,875"
07/26/2017,"144.74","144.95","144.53","144.87","18,610,631"
07/25/2017,"144.29","144.74","144.01","144.40","28,120,881"
07/24/2017,"144.07","144.87","143.92","144.77","26,712,730"
07/21/2017,"143.62","144.11","143.35","144.11","39,697,090"
07/20/2017,"144.31","144.44","143.52","144.17","36,139,449"
07/19/2017,"143.53","144.19","143.50","143.98","33,752,312"
07/18/2017,"142.06","143.17","141.64","143.14","25,748,529"
07/17/2017,"142.25","142.69","141.92","142.19","25,343,160"
07/14/2017,"141.57","142.30","141.19","142.12","34,544,848"
07/13/2017,"140.85","141.35","140.60","141.01","31,073,600"
07/12/2017,"140.21","140.86","139.96","140.70","36,045,801"
07/11/2017,"138.44","139.22","137.94","139.05","31,517,660"
07/10/2017,"137.84","138.99","137.50","138.66","24,853,551"
07/07/2017,"136.74","138.13","136.74","137.76","36,970,398"
07/06/2017,"136.47","137.06","135.80","136.29","48,430,480"
07/05/2017,"136.57","137.90","136.16","137.53","42,116,578"
07/03/2017,"138.25","138.43","136.10","136.19","32,797,012"
06/30/2017,"138.00","138.67","137.19","137.64","68,898,258"
06/29/2017,"139.40","139.44","136.25","137.59","88,769,352"
06/28/2017,"138.54","140.14","137.74","140.02","57,427,180"
06/27/2017,"140.07","140.22","138.02","138.03","65,957,820"
06/26/2017,"142.00","142.29","140.27","140.58","34,411,090"
06/23/2017,"140.53","141.42","140.15","141.24","21,654,311"
06/22/2017,"140.94","141.22","140.34","140.70","24,099,119"
06/21/2017,"139.66","140.81","139.59","140.74","35,743,367"
06/20/2017,"140.31","140.50","139.31","139.36","40,935,078"
06/19/2017,"139.45","140.59","139.28","140.46","39,626,527"
06/16/2017,"138.72","138.78","137.64","138.15","48,087,406"
06/15/2017,"138.35","139.28","137.49","139.13","55,145,160"
06/14/2017,"140.92","140.93","138.62","139.75","60,093,762"
06/13/2017,"140.01","140.56","139.28","140.36","51,193,008"
06/12/2017,"138.84","139.48","137.47","139.23","104,454,000"
06/09/2017,"143.73","143.90","138.11","139.98","109,783,695"
06/08/2017,"143.74","143.80","142.79","143.57","25,417,410"
06/07/2017,"143.23","143.54","142.60","143.42","18,842,410"
06/06/2017,"143.28","143.73","142.65","142.86","22,393,020"
06/05/2017,"143.44","143.68","143.23","143.43","15,727,530"
06/02/2017,"142.34","143.49","142.11","143.46","37,222,879"
06/01/2017,"141.57","141.90","140.98","141.84","20,120,740"
05/31/2017,"141.80","141.84","140.57","141.29","33,229,398"
05/30/2017,"141.13","141.51","141.06","141.34","20,306,410"
05/26/2017,"141.00","141.28","140.81","141.22","13,851,580"
05/25/2017,"140.32","141.33","140.01","140.97","23,928,590"
05/24/2017,"139.56","139.85","139.17","139.78","18,323,859"
05/23/2017,"139.42","139.42","138.78","139.14","19,687,529"
05/22/2017,"138.14","139.08","138.10","139.00","19,509,660"
05/19/2017,"137.71","138.42","137.66","137.84","36,730,113"
05/18/2017,"136.06","137.72","135.87","137.26","41,319,879"
05/17/2017,"138.55","138.77","136.05","136.07","55,642,180"
05/16/2017,"139.36","139.64","138.99","139.62","21,785,990"
05/15/2017,"138.63","139.12","138.53","139.04","20,481,330"
05/12/2017,"138.37","138.63","138.23","138.60","19,738,631"
05/11/2017,"138.03","138.33","137.38","138.29","27,232,070"
05/10/2017,"138.40","138.45","137.91","138.40","20,499,359"
05/09/2017,"138.05","138.63","137.93","138.32","28,426,109"
05/08/2017,"137.61","137.84","137.33","137.84","13,279,930"
05/05/2017,"137.39","137.54","136.88","137.54","19,330,650"
05/04/2017,"137.01","137.43","136.56","137.04","14,630,060"
05/03/2017,"137.14","137.17","136.62","136.99","23,827,551"
05/02/2017,"137.38","137.49","137.02","137.43","18,345,070"
05/01/2017,"136.46","137.38","136.38","137.20","24,815,529"
04/28/2017,"136.28","136.34","135.77","135.99","22,771,949"
04/27/2017,"135.28","135.75","135.19","135.75","16,136,540"
04/26/2017,"135.17","135.51","134.86","134.94","25,398,539"
04/25/2017,"134.58","135.37","134.48","135.13","19,384,400"
04/24/2017,"134.02","134.29","133.80","134.16","22,469,949"
04/21/2017,"132.70","132.76","132.22","132.56","22,454,949"
04/20/2017,"132.04","132.88","131.82","132.59","21,977,910"
04/19/2017,"131.85","132.29","131.31","131.49","17,764,820"
04/18/2017,"131.01","131.66","130.95","131.28","12,841,090"
04/17/2017,"130.80","131.50","130.72","131.48","13,325,510"
04/13/2017,"130.75","131.51","130.38","130.40","23,683,020"
04/12/2017,"131.45","131.54","130.78","130.92","15,955,200"
04/11/2017,"131.86","132.10","130.50","131.45","33,778,359"
04/10/2017,"132.11","132.57","131.66","132.02","15,619,280"
04/07/2017,"131.99","132.37","131.50","131.97","16,743,061"
04/06/2017,"132.12","132.39","131.70","132.04","18,832,189"
04/05/2017,"132.68","133.48","131.72","131.97","32,011,160"
04/04/2017,"131.90","132.53","131.87","132.51","13,400,020"
04/03/2017,"132.48","132.81","131.56","132.30","23,700,311"
03/31/2017,"132.27","132.74","132.13","132.38","19,841,410"
03/30/2017,"132.22","132.61","132.08","132.47","16,092,370"
03/29/2017,"131.73","132.30","131.59","132.25","13,709,970"
03/28/2017,"130.81","132.03","130.55","131.64","23,721,949"
03/27/2017,"129.73","131.07","129.40","130.84","18,472,449"
03/24/2017,"130.78","131.29","130.13","130.63","22,967,570"
03/23/2017,"130.52","130.88","130.14","130.36","20,311,660"
03/22/2017,"129.89","130.82","129.68","130.69","29,177,881"
03/21/2017,"132.31","132.43","129.73","129.81","35,841,898"
03/20/2017,"131.65","132.11","131.46","131.81","10,105,210"
03/17/2017,"131.86","132.04","131.62","131.69","21,234,529"
03/16/2017,"132.33","132.35","131.71","132.01","18,457,289"
03/15/2017,"131.58","132.41","131.14","132.10","22,709,141"
03/14/2017,"131.31","131.36","130.76","131.29","14,019,690"
03/13/2017,"131.34","131.64","131.27","131.61","10,731,580"
03/10/2017,"131.42","131.60","130.82","131.39","21,922,600"
03/09/2017,"130.71","131.02","130.14","130.84","20,855,250"
03/08/2017,"130.57","131.15","130.46","130.74","15,776,030"
03/07/2017,"130.45","131.08","130.28","130.51","15,500,950"
03/06/2017,"130.56","130.95","130.21","130.73","12,026,150"
03/03/2017,"130.65","131.06","130.34","131.02","13,722,750"
03/02/2017,"131.43","131.43","130.62","130.78","19,951,391"
03/01/2017,"130.81","131.68","130.60","131.44","25,813,830"
02/28/2017,"130.39","130.45","129.66","130.02","16,598,580"
02/27/2017,"130.02","130.43","129.80","130.42","12,008,670"
02/24/2017,"129.47","130.26","129.38","130.26","18,624,490"
02/23/2017,"130.70","130.70","129.49","130.01","17,489,020"
02/22/2017,"130.32","130.59","130.11","130.50","12,110,880"
02/21/2017,"130.03","130.53","129.99","130.45","18,479,631"
02/17/2017,"129.09","129.82","129.04","129.81","15,563,730"
02/16/2017,"129.36","129.63","128.92","129.25","15,098,290"
02/15/2017,"128.44","129.35","128.37","129.29","17,891,359"
02/14/2017,"128.15","128.54","127.74","128.53","16,333,480"
02/13/2017,"127.76","128.26","127.72","128.10","19,120,150"
02/10/2017,"127.20","127.56","127.02","127.38","13,915,700"
02/09/2017,"126.63","127.24","126.56","126.96","17,542,730"
02/08/2017,"126.12","126.68","125.88","126.50","12,569,150"
02/07/2017,"126.06","126.55","125.97","126.29","17,541,100"
02/06/2017,"125.42","125.85","125.35","125.83","11,630,140"
02/03/2017,"125.49","125.81","125.33","125.68","16,957,150"
02/02/2017,"125.21","125.70","124.86","125.32","15,101,360"
02/01/2017,"125.42","125.68","124.86","125.43","22,861,881"
01/31/2017,"124.40","124.60","123.85","124.57","19,091,131"
01/30/2017,"125.37","125.38","124.13","124.82","25,006,721"
01/27/2017,"125.80","125.92","125.39","125.80","15,052,980"
01/26/2017,"125.59","125.82","125.34","125.56","16,052,150"
01/25/2017,"124.94","125.46","124.85","125.43","15,036,220"
01/24/2017,"123.59","124.37","123.38","124.18","17,640,869"
01/23/2017,"123.16","123.53","122.57","123.35","17,434,170"
01/20/2017,"123.51","123.83","122.92","123.25","22,091,039"
01/19/2017,"123.19","123.65","122.72","122.98","12,710,660"
01/18/2017,"122.96","123.16","122.66","123.04","12,499,660"
01/17/2017,"122.79","123.03","122.43","122.79","14,538,480"
01/13/2017,"122.81","123.37","122.80","123.16","16,930,801"
01/12/2017,"122.49","122.82","121.60","122.74","19,622,510"
01/11/2017,"122.63","122.93","122.02","122.93","20,685,980"
01/10/2017,"122.37","122.97","122.10","122.60","16,176,630"
01/09/2017,"122.03","122.55","121.95","122.33","18,909,230"
01/06/2017,"120.99","122.25","120.69","121.93","24,074,311"
01/05/2017,"120.16","120.95","120.10","120.87","20,644,250"
01/04/2017,"119.67","120.41","119.66","120.19","19,749,070"
01/03/2017,"119.31","119.99","118.89","119.54","22,307,609"
12/30/2016,"119.93","119.95","118.14","118.48","41,749,031"
12/29/2016,"119.86","120.13","119.33","119.71","13,267,520"
12/28/2016,"121.06","121.19","119.80","119.88","17,975,240"
12/27/2016,"120.44","121.52","120.41","120.82","16,110,550"
12/23/2016,"119.96","120.25","119.81","120.20","9,007,470"
12/22/2016,"120.46","120.50","119.65","120.12","16,645,000"
12/21/2016,"120.57","120.68","120.19","120.46","7,079,300"
12/20/2016,"120.43","120.77","120.33","120.55","11,461,800"
12/19/2016,"119.74","120.83","119.55","120.09","21,138,660"
12/16/2016,"120.28","120.58","119.36","119.60","26,283,910"
12/15/2016,"120.37","121.11","120.08","120.40","22,762,311"
12/14/2016,"120.56","121.00","119.86","120.21","28,745,990"
12/13/2016,"119.35","121.11","119.32","120.46","54,477,887"
12/12/2016,"118.95","119.21","118.47","118.96","23,259,311"
12/09/2016,"119.03","119.54","119.00","119.50","21,863,131"
12/08/2016,"118.40","118.87","118.18","118.57","18,578,430"
12/07/2016,"116.64","118.51","116.29","118.36","26,622,439"
12/06/2016,"116.88","117.08","116.39","116.88","27,293,350"
12/05/2016,"116.32","117.06","115.77","116.60","21,419,670"
12/02/2016,"115.57","116.16","115.22","115.70","32,876,852"
12/01/2016,"117.46","117.47","115.29","115.47","39,796,594"
11/30/2016,"119.06","119.13","117.46","117.50","30,405,340"
11/29/2016,"118.63","119.51","118.30","118.94","18,552,961"
11/28/2016,"118.64","119.08","118.41","118.53","13,479,050"
11/25/2016,"118.56","118.85","118.42","118.80","7,162,785"
11/23/2016,"118.51","118.64","117.90","118.42","22,925,949"
11/22/2016,"118.97","119.19","118.61","118.90","18,850,641"
11/21/2016,"117.60","118.65","117.57","118.54","20,268,551"
11/18/2016,"117.83","118.10","117.21","117.32","16,428,660"
11/17/2016,"116.86","117.78","116.61","117.76","20,598,551"
11/16/2016,"115.70","116.99","115.67","116.91","16,538,131"
11/15/2016,"115.47","116.62","115.33","116.22","31,796,600"
11/14/2016,"115.84","115.94","114.03","114.63","35,905,980"
11/11/2016,"115.21","116.05","114.84","115.80","41,115,168"
11/10/2016,"118.14","118.38","114.20","115.75","72,824,648"
11/09/2016,"115.71","117.84","115.60","117.65","70,234,391"
11/08/2016,"116.21","117.64","115.96","117.11","20,777,920"
11/07/2016,"115.45","116.47","115.30","116.35","26,591,250"
11/04/2016,"113.72","114.54","113.45","113.65","26,997,449"
