Date,Open,High,Low,Close,Volume
08/03/2001,"43.53","43.53","42.56","43.18","51,510,000"
08/02/2001,"43.80","44.00","42.82","43.91","53,163,398"
08/01/2001,"42.64","43.50","42.41","43.10","53,861,102"
07/31/2001,"41.84","42.78","41.50","41.76","55,701,898"
07/30/2001,"42.13","42.30","41.40","41.70","39,455,199"
07/27/2001,"41.64","42.26","40.90","41.95","47,484,898"
07/26/2001,"40.45","41.89","39.98","41.10","69,152,703"
07/25/2001,"40.14","40.72","39.40","40.50","68,844,906"
07/24/2001,"40.38","40.90","39.31","40.15","70,420,398"
07/23/2001,"42.24","42.40","40.55","40.61","55,316,602"
07/20/2001,"41.49","42.14","41.36","41.65","49,006,398"
07/19/2001,"42.46","43.35","41.75","42.64","76,495,508"
07/18/2001,"42.28","42.85","41.14","41.65","64,711,301"
07/17/2001,"41.83","43.40","41.54","43.30","59,775,500"
07/16/2001,"43.37","43.86","41.90","42.35","53,371,398"
07/13/2001,"43.38","44.43","42.90","43.15","62,472,801"
07/12/2001,"42.63","43.83","42.30","43.60","70,337,000"
07/11/2001,"40.42","41.10","39.87","41.00","77,386,508"
07/10/2001,"42.76","42.88","40.40","40.50","58,598,398"
07/09/2001,"41.90","42.69","41.50","42.01","45,536,699"
07/06/2001,"43.01","43.11","41.49","41.65","53,427,699"
07/05/2001,"44.87","45.19","43.45","43.45","44,376,301"
07/03/2001,"45.25","45.69","44.80","45.64","24,758,301"
07/02/2001,"45.65","46.48","45.19","45.45","50,873,000"
06/29/2001,"45.09","46.52","44.70","45.70","59,719,602"
06/28/2001,"44.40","46.36","44.35","44.35","89,940,602"
06/27/2001,"43.68","44.15","43.00","43.79","53,286,500"
06/26/2001,"42.54","43.89","42.48","43.51","55,150,801"
06/25/2001,"43.61","43.80","42.65","43.36","39,194,398"
06/22/2001,"43.62","44.20","42.59","43.25","51,868,602"
06/21/2001,"42.67","44.23","42.30","43.35","67,204,102"
06/20/2001,"41.30","42.97","41.28","42.77","83,583,703"
06/19/2001,"43.32","43.56","41.26","41.82","73,378,703"
06/18/2001,"42.64","43.17","41.40","42.03","63,415,398"
06/15/2001,"41.80","43.10","41.28","42.60","84,583,906"
06/14/2001,"44.03","44.40","42.00","42.25","91,025,508"
06/13/2001,"46.27","46.75","44.52","44.55","68,526,703"
06/12/2001,"44.87","46.80","44.23","45.80","78,444,398"
06/11/2001,"46.90","48.47","45.49","46.05","48,870,102"
06/08/2001,"48.72","48.77","46.95","47.35","56,389,398"
06/07/2001,"47.14","49.49","47.08","48.70","65,357,199"
06/06/2001,"48.08","48.89","47.07","47.48","61,160,898"
06/05/2001,"46.30","48.36","46.20","47.85","68,143,102"
06/04/2001,"46.34","46.90","45.29","45.83","41,679,500"
