Date,Open,High,Low,Close,Volume
12/03/2020,"304.07","305.88","303.53","304.28","22,828,730"
12/02/2020,"302.22","304.20","300.35","303.85","23,620,000"
12/01/2020,"301.87","305.14","300.83","303.46","27,642,641"
11/30/2020,"299.30","299.97","294.78","299.62","27,836,230"
11/27/2020,"298.29","300.17","297.90","299.01","17,163,119"
11/25/2020,"295.44","296.94","294.59","296.28","23,326,830"
11/24/2020,"291.49","294.98","289.63","294.47","24,516,789"
11/23/2020,"291.41","292.75","288.07","290.39","26,875,590"
11/20/2020,"292.30","293.07","290.29","290.38","25,907,311"
11/19/2020,"289.48","292.70","288.85","292.38","22,718,420"
11/18/2020,"291.70","293.37","290.02","290.11","28,069,619"
11/17/2020,"293.40","293.74","291.61","292.27","21,843,461"
11/16/2020,"290.68","293.51","289.99","293.20","30,168,359"
11/13/2020,"290.01","291.57","287.87","290.93","24,880,580"
11/12/2020,"290.72","292.07","287.25","288.40","34,516,832"
11/11/2020,"285.92","290.25","283.38","289.76","36,102,930"
11/10/2020,"285.26","286.66","280.62","283.42","69,024,883"
11/09/2020,"297.31","299.14","288.12","288.59","86,537,070"
11/06/2020,"293.58","295.36","289.83","294.61","40,959,762"
11/05/2020,"293.41","295.39","292.00","294.39","52,054,191"
11/04/2020,"283.56","288.77","281.87","286.91","75,728,211"
11/03/2020,"271.86","276.82","270.84","274.65","43,604,152"
11/02/2020,"271.73","273.52","266.97","269.98","39,987,406"
10/30/2020,"274.38","275.24","267.07","269.38","65,935,891"
10/29/2020,"273.04","279.49","272.52","276.39","43,246,301"
10/28/2020,"278.13","278.64","271.38","271.64","53,413,520"
10/27/2020,"281.42","283.51","280.20","282.66","30,559,119"
10/26/2020,"282.32","285.30","276.76","280.47","38,421,090"
10/23/2020,"284.79","284.91","281.78","284.74","24,658,539"
10/22/2020,"285.05","285.98","280.82","284.18","32,196,160"
10/21/2020,"284.67","287.32","283.69","284.19","29,306,141"
10/20/2020,"284.56","287.62","282.95","284.41","32,195,359"
10/19/2020,"290.49","291.48","282.79","283.80","36,756,754"
10/16/2020,"291.80","293.27","288.15","288.51","40,570,699"
10/15/2020,"287.25","290.71","286.54","290.10","42,514,180"
10/14/2020,"295.32","296.35","290.26","292.06","37,181,230"
10/13/2020,"296.34","297.05","293.11","294.52","64,240,031"
10/12/2020,"290.60","297.46","289.47","294.53","79,370,656"
10/09/2020,"283.09","285.79","282.71","285.71","30,201,141"
10/08/2020,"282.32","282.47","280.31","281.41","25,443,289"
10/07/2020,"277.83","280.74","277.28","279.92","27,539,660"
10/06/2020,"279.29","281.19","274.25","275.16","49,704,238"
10/05/2020,"276.34","280.49","276.23","280.16","28,184,580"
10/02/2020,"276.01","282.24","273.44","274.31","75,497,391"
10/01/2020,"281.79","282.88","279.84","282.25","50,020,219"
09/30/2020,"276.09","281.09","275.87","277.84","49,380,801"
09/29/2020,"276.72","277.71","275.37","275.95","27,178,920"
09/28/2020,"276.62","277.20","271.67","277.20","58,438,289"
09/25/2020,"265.82","272.40","264.30","271.56","55,242,379"
09/24/2020,"261.58","268.70","261.22","265.39","70,631,695"
09/23/2020,"272.15","272.34","263.25","264.16","48,837,273"
09/22/2020,"270.05","273.08","266.54","272.48","41,128,887"
09/21/2020,"262.52","267.65","260.11","267.51","57,168,566"
09/18/2020,"271.62","272.09","262.63","266.87","86,251,117"
09/17/2020,"267.52","274.40","266.68","270.32","81,570,844"
09/16/2020,"279.77","280.36","274.25","274.61","42,435,633"
09/15/2020,"278.90","280.45","275.13","279.06","41,849,930"
09/14/2020,"274.28","277.22","272.96","275.16","38,525,191"
09/11/2020,"274.33","275.22","266.90","270.45","71,809,008"
09/10/2020,"280.97","282.20","270.56","272.34","69,667,453"
09/09/2020,"275.54","280.05","273.00","277.88","64,837,871"
09/08/2020,"272.27","278.22","269.66","269.95","99,568,648"
09/04/2020,"285.76","288.93","271.80","283.58","123,959,000"
09/03/2020,"298.20","298.62","284.41","287.41","110,083,297"
09/02/2020,"303.26","303.50","296.89","302.76","50,836,770"
09/01/2020,"297.60","300.04","295.79","299.92","36,395,770"
08/31/2020,"293.16","296.75","292.62","294.88","36,321,031"
08/28/2020,"292.27","293.18","290.93","292.53","28,021,020"
08/27/2020,"293.08","293.85","288.71","291.05","49,482,719"
08/26/2020,"287.11","292.22","285.83","291.96","42,216,688"
08/25/2020,"282.78","286.06","282.37","285.86","34,866,594"
08/24/2020,"285.06","286.00","281.27","283.63","36,418,527"
08/21/2020,"280.07","282.34","279.46","281.87","34,748,930"
08/20/2020,"275.30","280.43","274.86","279.93","27,723,381"
08/19/2020,"277.93","279.02","275.57","276.10","31,999,359"
08/18/2020,"276.41","278.47","274.91","277.97","23,529,500"
08/17/2020,"273.91","275.84","272.20","275.32","24,802,971"
08/14/2020,"273.01","273.40","270.72","272.16","30,799,490"
