Date,Open,High,Low,Close,Volume
08/13/2020,"272.64","274.83","271.51","272.48","31,895,721"
08/12/2020,"267.37","272.84","267.37","271.86","38,894,273"
08/11/2020,"269.10","270.44","264.63","265.19","43,104,320"
08/10/2020,"271.74","271.98","266.67","270.31","35,088,367"
08/07/2020,"274.04","274.88","269.25","271.47","44,969,359"
08/06/2020,"270.78","274.98","270.19","274.64","28,048,221"
08/05/2020,"270.83","271.52","269.96","271.05","21,685,920"
08/04/2020,"268.74","270.48","268.09","270.38","24,911,289"
08/03/2020,"268.05","270.15","267.87","269.38","32,081,570"
07/31/2020,"265.83","265.95","260.85","265.79","53,756,160"
07/30/2020,"257.78","261.71","256.55","261.13","41,774,461"
07/29/2020,"258.33","260.66","257.91","259.77","27,556,881"
07/28/2020,"259.33","259.85","256.51","256.81","31,302,391"
07/27/2020,"257.36","260.52","256.45","260.12","36,445,738"
07/24/2020,"254.12","256.93","251.32","255.56","54,054,539"
07/23/2020,"264.55","265.24","256.55","258.01","51,363,539"
07/22/2020,"264.46","265.89","262.55","264.93","29,865,520"
07/21/2020,"268.41","268.41","263.13","264.00","43,442,969"
07/20/2020,"260.12","267.43","258.79","266.78","40,610,129"
07/17/2020,"259.71","260.31","257.17","259.42","35,137,871"
07/16/2020,"257.97","259.78","255.62","259.12","47,594,113"
07/15/2020,"261.68","262.69","257.49","260.90","54,523,871"
07/14/2020,"256.07","260.79","252.76","260.37","72,230,516"
07/13/2020,"266.87","269.79","257.69","258.54","64,108,090"
07/10/2020,"262.00","264.23","259.26","263.97","32,885,301"
07/09/2020,"261.89","262.87","257.63","262.18","40,312,910"
07/08/2020,"258.00","260.02","256.50","259.99","30,426,270"
07/07/2020,"258.10","260.88","256.30","256.61","36,578,191"
07/06/2020,"255.46","258.93","255.43","258.39","34,589,047"
07/02/2020,"252.97","254.27","251.71","252.19","31,956,500"
07/01/2020,"247.66","251.52","247.08","250.49","34,689,207"
06/30/2020,"242.77","248.16","242.58","247.60","38,909,219"
06/29/2020,"239.98","242.85","237.35","242.84","34,377,801"
06/26/2020,"245.75","245.96","239.68","240.22","52,824,551"
06/25/2020,"243.91","246.34","241.14","246.03","36,940,809"
06/24/2020,"247.99","249.33","242.16","243.71","46,032,379"
06/23/2020,"248.39","251.15","247.82","248.84","32,767,369"
06/22/2020,"243.77","246.87","243.38","246.74","24,068,680"
06/19/2020,"246.74","247.00","242.45","244.24","49,422,113"
06/18/2020,"243.29","244.53","242.49","244.28","30,578,650"
06/17/2020,"244.40","245.50","242.73","243.62","34,749,273"
06/16/2020,"243.78","244.39","239.10","242.85","48,890,102"
06/15/2020,"232.44","239.45","231.47","238.75","45,307,367"
06/12/2020,"239.09","240.40","231.74","235.88","72,034,789"
06/11/2020,"242.29","243.59","233.96","234.02","72,919,438"
06/10/2020,"245.00","247.82","244.51","246.22","58,084,406"
06/09/2020,"240.66","244.18","240.47","243.30","35,046,246"
06/08/2020,"239.54","241.68","237.91","241.55","32,937,309"
06/05/2020,"236.06","240.30","235.63","239.69","47,365,566"
06/04/2020,"236.32","237.79","233.68","235.03","38,716,102"
06/03/2020,"236.23","237.47","235.35","236.69","37,228,699"
06/02/2020,"234.42","235.69","232.01","235.63","33,383,422"
06/01/2020,"232.40","234.45","232.00","234.06","26,140,131"
05/29/2020,"230.43","233.60","228.76","233.36","50,878,602"
05/28/2020,"229.05","233.47","229.05","229.99","43,008,480"
05/27/2020,"228.51","230.41","223.94","230.29","55,665,566"
05/26/2020,"233.44","233.57","228.79","229.04","33,055,352"
05/22/2020,"228.46","229.87","227.50","229.66","28,762,391"
05/21/2020,"231.49","232.14","228.34","228.87","43,642,910"
05/20/2020,"229.48","231.76","229.48","231.39","37,417,000"
05/19/2020,"227.66","229.85","226.71","226.86","36,237,301"
05/18/2020,"226.28","228.68","225.47","227.43","42,597,551"
05/15/2020,"218.77","223.33","218.33","223.27","55,747,207"
05/14/2020,"218.12","221.87","215.99","221.83","51,549,352"
05/13/2020,"222.65","224.61","216.71","219.34","65,521,207"
05/12/2020,"227.48","228.10","222.09","222.12","41,054,121"
05/11/2020,"223.50","227.93","223.25","226.87","35,714,129"
05/08/2020,"223.55","225.00","222.48","224.86","31,964,420"
05/07/2020,"221.75","222.73","220.42","221.82","38,624,840"
05/06/2020,"219.37","221.04","218.11","219.00","36,455,219"
05/05/2020,"217.40","220.14","216.85","217.66","37,783,078"
05/04/2020,"211.61","215.45","211.12","215.22","32,841,020"
05/01/2020,"214.54","216.67","211.68","212.74","48,794,969"
04/30/2020,"220.01","220.04","217.35","218.91","43,359,480"
04/29/2020,"216.21","219.97","215.14","219.00","48,716,406"
04/28/2020,"217.27","217.32","211.21","211.50","46,862,820"
04/27/2020,"216.18","216.63","214.50","215.56","36,451,699"
04/24/2020,"210.94","214.30","209.50","213.84","34,303,367"
04/23/2020,"211.80","214.44","210.10","210.52","43,278,539"
04/22/2020,"209.14","212.35","208.33","210.97","40,188,770"
04/21/2020,"210.63","211.16","203.63","204.89","72,932,766"
04/20/2020,"213.27","215.88","212.57","212.74","38,249,129"
04/17/2020,"215.96","216.51","212.08","215.29","62,863,219"
04/16/2020,"211.78","214.37","209.69","213.25","64,657,359"
04/15/2020,"208.48","211.83","207.12","209.43","47,035,953"
04/14/2020,"207.17","212.50","206.42","211.86","63,959,559"
04/13/2020,"199.92","203.42","198.75","203.03","42,853,953"
04/09/2020,"202.27","203.22","199.03","200.86","68,323,930"
04/08/2020,"198.08","201.17","196.17","200.57","45,940,441"
04/07/2020,"202.14","202.66","196.00","196.40","69,904,477"
04/06/2020,"190.38","197.65","189.19","196.48","62,795,200"
04/03/2020,"185.50","187.07","181.29","183.37","47,487,621"
04/02/2020,"181.59","190.10","180.97","186.01","56,465,352"
04/01/2020,"184.81","187.66","180.86","182.31","53,715,379"
03/31/2020,"191.53","195.25","189.20","190.40","62,659,273"
03/30/2020,"187.10","192.49","186.34","192.04","49,356,941"
03/27/2020,"186.93","190.51","184.66","185.30","58,844,980"
03/26/2020,"183.87","192.72","183.61","191.90","79,887,562"
03/25/2020,"184.42","189.51","179.98","182.30","88,754,914"
03/24/2020,"179.91","183.83","177.95","183.66","94,881,789"
03/23/2020,"170.92","174.21","164.93","170.46","124,639,602"
03/20/2020,"181.74","182.87","170.10","170.70","118,983,906"
03/19/2020,"175.69","183.49","171.63","177.66","120,896,492"
03/18/2020,"171.61","179.22","166.80","176.60","114,156,305"
03/17/2020,"175.47","184.39","169.78","182.14","121,257,102"
03/16/2020,"174.15","184.68","169.16","169.30","92,054,391"
03/13/2020,"187.07","194.48","178.13","192.34","134,882,000"
03/12/2020,"182.09","190.78","176.94","177.32","137,820,703"
